id,age,gender,country,multilingual,aut.originality.1,aut.originality.2,aut.originality,dat,problems.questions.1,problems.questions.2,problems.questions,problems.cra,problems.combined,word.1,word.2,word.3,word.4,word.5,word.6,word.7,word.8,word.9,word.10
R_3EiG3KzKcGgpkS8,35,Male,Australia,FALSE,NA,NA,NA,87.16515305319,NA,NA,NA,0,NA,sand,monkey,happiness,monarchy,stuff,Vice-Chancellor,mushrooms,my car,whisk,beige
R_2CWKFLZn1Nm46DY,35,Male,Australia,FALSE,NA,NA,NA,79.3196556468805,NA,NA,NA,2,NA,dog,spaceship,plate,house,grass,cloud,tv,paper,river,popsicle
R_pF7qyBOBBwZrqtX,70,Female,Australia,FALSE,NA,NA,NA,69.371929072908,NA,NA,NA,0,NA,desk,window,TV,mat,floor,cat,doormat,light,cupboard,tree
R_D31SJs1z5kDatr3,35,Female,Australia,FALSE,NA,NA,NA,69.2591478782041,NA,NA,NA,2,NA,cat,house,water,farm,sky,mountain,shoe,coffee,school,scissors
R_2ZBMQLnZHT5uws1,35,Male,Australia,FALSE,NA,NA,NA,80.6093659784113,NA,NA,NA,0,NA,person,cloud,paper,oven,coin,shark,hair,window,food,ink
R_232ZSQuP4X2Dqvw,65,Female,Australia,TRUE,NA,NA,NA,81.654870793933,NA,NA,NA,2,NA,fire,cat,umbrella,honesty,year,strength,list,vagueness,finger,summary
R_1jQkEHeg7dpY13w,35,Female,Australia,FALSE,NA,NA,NA,84.9725614213163,NA,NA,NA,2,NA,Clock,Pool,Wire,Hammer,Diaper,Television,Sprouts,Car,Mountain,Capture
R_3LjzbgGCChAhUnR,9,Female,Australia,TRUE,NA,NA,NA,82.1343387610146,NA,NA,NA,0,NA,lime,jump,book,time,highlighter,star,fairy,spelling,computer,paper
R_22snOzFra9CjzBG,55,Female,Australia,FALSE,NA,NA,NA,65.4050602444581,NA,NA,NA,1,NA,smart,stupid,vacuous,imaginative,boring,inventive,focused,empty,engaged,thoughtful
R_3Ey7qUz4lre9HWQ,55,Female,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,77.1689189331872,NA,NA,NA,2,NA,man,zebra,chair,church,grass,shoe,apple,newspaper,computer,sky
R_6yWCprNufU4oNyx,55,Male,Australia,FALSE,NA,NA,NA,73.8701011808146,NA,NA,NA,1,NA,Cat,Sign,Highway,Wind,Line,Space,Paint,Carpet,Drain,Knowledge
R_O3ap8SE31pKAIq5,70,Female,Australia,FALSE,NA,NA,NA,76.354173819224,NA,NA,NA,2,NA,Water,Fire,Handkerchief,Apple,Vase,Cat,Chair,Egg,Cloud,Carpet
R_2V8tvYcVYeSqShL,55,Male,United Kingdom of Great Britain and Northern Ireland,TRUE,NA,NA,NA,72.0436499941917,NA,NA,NA,2,NA,desk,sky,moon,pencil,food,dog,tree,rock,water,plasma
R_1nTOtZNneN0Ml2r,26,Male,Australia,FALSE,NA,NA,NA,77.0725975433985,NA,NA,NA,2,NA,Cat,Pencil,Painting,Waterfall,Rocket Ship,Volcano,Mushroom,Couch,Ocean,Hammer
R_2bTBQpLdwyGtjqm,55,Female,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,76.6399172533836,NA,NA,NA,0,NA,cup,book,spoon,halter,coat,brush,gate,chair,battery,car
R_2CvMMEbyBbSnG2I,26,Male,Australia,TRUE,1.5,1.5,1.5,69.1195375152997,0,0,0,0,0,toast,foot,chair,table,bread,hand,mouse,screen,speaker,key
R_2v6PZSVa3hCb0CJ,35,Female,Australia,FALSE,NA,NA,NA,65.0208073712531,NA,NA,NA,1,NA,Rock,Sand,Water,Air,gas,hair,rubber,syrup,blood,tears
R_2QSgdW7TYwGaWuu,55,Male,Australia,FALSE,NA,NA,NA,68.5028774397714,NA,NA,NA,1,NA,snow,sun,rain,death,birth,bicycle,horse,flower,areoplane,shovel
R_2YPurofSgxzpxE1,70,Male,Australia,FALSE,NA,NA,NA,78.255474407758,NA,NA,NA,2,NA,Tree,Car,Fountain,Brick,Pencil,Sparrow,Volcano,Door,Tap,Doorstep 
R_1CJE9SV5Tya3pGP,55,Female,Australia,FALSE,NA,NA,NA,69.2348248901821,NA,NA,NA,1,NA,Ground,Air,Idea,Water,Spirit,Metal,Diamond,Fruit,Animal,Fly
R_12yTC28B0jL7iY6,65,Female,Australia,FALSE,NA,NA,NA,83.0910228192806,NA,NA,NA,1,NA,hat,drink,keyboard,flower,brick,fastener,band,hose,book,telephone
R_1KyeWZfTHvriBvg,70,Male,Australia,FALSE,NA,NA,NA,83.6114940688103,NA,NA,NA,2,NA,Rats,Gravestone,Barrel,Fork,Plate,Car,Pliers,Gumboot,Saw,Pencil
R_2EnM4gIxrD5Wayg,70,Female,United States of America,FALSE,NA,NA,NA,85.1656172335857,NA,NA,NA,1,NA,Apple,Paperclip,Rocket,Tongue,Stable,Pimple,Chair,Mola,Lava,Emu
R_1CltG80DE9krSy4,55,Female,Australia,FALSE,NA,NA,NA,75.0497904561815,NA,NA,NA,0,NA,sleep,flower,noise,fire,cloud,rug,curtain,wind,coffee,toes
R_2wvQ6MncdG0VvaQ,35,Female,Australia,TRUE,NA,NA,NA,79.9514823371456,NA,NA,NA,2,NA,car,dirt,bird,diamond,book,flange,sheet,flower,louse,bullet
R_2CWnaqtzWCGS8sP,65,Female,Australia,TRUE,NA,NA,NA,71.83236215441,NA,NA,NA,2,NA,Possum,Snake,Brown,Flower,Cat,Stack,Fruit,Fly ,Wheel,Bench
R_3dNh6obATIo7P7A,65,Male,Australia,FALSE,NA,NA,NA,72.8710470100244,NA,NA,NA,0,NA,Water,Plane,Paper,Food,Hair,Shed,Container,Tree,Phone ,Sand
R_T1Pqhg7GZRYovSN,55,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,81.6576722122374,NA,NA,NA,1,NA,penguin,sun,writing desk,boulder,elastic,motorcycle,peanut,water,tomatoe,blackboard
R_2fg2WQfzQpgYihj,65,Female,Australia,FALSE,4,1.5,2.75,81.9624388146968,1,1,1,2,3,water,house,shoes,golf bag,carpet,tissue,mountain,paperclip,chicken,roller coaster
R_2qjUPONs4qRkK0r,65,Female,Australia,TRUE,NA,NA,NA,86.1429091454262,NA,NA,NA,1,NA,Stone ,Bird,Oxygen,Sunscreen,Theology,Motivation,Football,Surprise,Table,Boat
R_3Gdlp5MX3EakwCK,70,Female,Australia,FALSE,NA,NA,NA,77.8499953803562,NA,NA,NA,1,NA,wombat,wind,helicopter,coral,tree,magnet,bird,grasshopper,temperature,sky
R_2ASyyvZw7adHFmG,65,Female,New Zealand,TRUE,NA,NA,NA,81.3826573081315,NA,NA,NA,2,NA,belt,star,tree,pavlova,stone,toenails,car tyres,flower,dish washing liquid,study
R_5AvGHFoMxdJzlE5,13,Female,Australia,FALSE,1.5,3,2.25,93.1284225495931,1,1,1,2,3,Laminate,Crumpet,Hoon,Porcelain,Azerbaijan,Laptop,Romance,Squiggle,Racing,Pink
R_24cGVdNYLfmWUak,35,Female,Australia,FALSE,NA,NA,NA,68.7291968436468,NA,NA,NA,0,NA,Car,ANGER,RED,garden,boat,light,sky,water,tree,laughter
R_3Msc0jfYRd3UUu7,35,Female,Australia,FALSE,NA,NA,NA,79.8695983897362,NA,NA,NA,0,NA,Cat,Paper,Water,Toilet,School,Wattle,Heart,Torch,Wave ,Moon
R_ZgAq1Vaxw2YL5rX,55,Female,Australia,FALSE,NA,NA,NA,80.1233175255004,NA,NA,NA,1,NA,Socks ,Hoe,Polish ,Tree ,Curry ,Stairs ,Car,Water,Dog,Stadium
R_2fHRouWiL7pNCbG,35,Female,Australia,FALSE,NA,NA,NA,84.6741688216016,NA,NA,NA,2,NA,Toothbrush,Saucepan,Pen,Engine,Book,Medicine,Hair,Chicken,Foot,Table
R_2fc9hoNvTr9sKFH,55,Male,Australia,FALSE,NA,NA,NA,79.9569712330898,NA,NA,NA,1,NA,Zebra,Cloud,Tree,River,Book,Guitar,Car,Bottle,Stone,Telephone
R_1JIpBjTNPQXUxJg,35,Female,Australia,FALSE,NA,NA,NA,86.0332215116138,NA,NA,NA,1,NA,Cinderblock,Rainbow,Thorax,underline,Crucify,rhythm,One,Ask,Bother,Manner
R_1HpluOCR9kc64Dq,35,Female,Australia,FALSE,NA,NA,NA,73.3021928973141,NA,NA,NA,0,NA,Clock,Table,Board,Building,Parliament,Computer,Rugby Team,Telephone,Bus,Coffee
R_3Dk0tm9cj0UZO0a,26,Female,Australia,FALSE,NA,NA,NA,95.7350965245582,NA,NA,NA,2,NA,Javelin,Haemoglobin,Citrus,Gangrene,Upstairs,Microphone,Numbat,Tarantula,Question,Paraglider
R_1ptjXZbyE5M1wSK,26,Female,Australia,FALSE,NA,NA,NA,79.6247254879702,NA,NA,NA,1,NA,Dog,Idea,Balloon,Rainbow,Ruby,War,Electricity,Party,Pyramid,Atom
R_2R2IsluKoPnnuT0,70,Male,Australia,FALSE,NA,NA,NA,93.8522861592078,NA,NA,NA,1,NA,Examination,Tacks,Music,Temple,Collaboration ,Carburettor ,Eagle,Foot,Garden,View
R_1LRHRHqMriiHOw0,35,Female,Australia,FALSE,NA,NA,NA,81.5848048865086,NA,NA,NA,2,NA,frog,banana,spanner,turpentine,lassoo,screw cap,tail,helmet,cart,candle
R_32QoqVlU1NzRNPP,35,Male,Australia,FALSE,NA,NA,NA,89.8416358328957,NA,NA,NA,0,NA,apple,joy,deep water,nemesis,thermometer,ballons,precipice,knights,syphilis,candy
R_1NzDOhpRjRnSttL,35,Female,Australia,FALSE,NA,NA,NA,71.4556226418132,NA,NA,NA,0,NA,chair,paint,shop,grass,goat,sky,light,planet,compost,television
R_2TAeDH4dMQKQBS0,9,Female,Australia,TRUE,NA,NA,NA,81.769740681297,NA,NA,NA,1,NA,Horse,Pencil,Sign,Apple,Pizza,Turnover,Clip,Grass,Universe,Zoo
R_2qxwpP6LHJ8Ffcm,70,Male,Australia,FALSE,NA,NA,NA,76.1232839453788,NA,NA,NA,0,NA,Wood,Steel,Floor,Race,Win,Stop,Interest,Money,Plant,Earth
R_3h5DhQz0FGVoLYm,35,Female,Australia,FALSE,NA,NA,NA,66.5523993117469,NA,NA,NA,0,NA,flower,red,grape,wine,elephant,paper,rainbow,travel,wine,weather
R_7artgyhBrCOpCwN,26,Male,Australia,TRUE,NA,NA,NA,78.8405414848101,NA,NA,NA,1,NA,Vase,Hat,Apple,Bird,Divider,Envelope,Igloo,Kids,Leprahcaun,Nothing
R_2S19whYG8sDuBbu,35,Female,Australia,TRUE,NA,NA,NA,77.6853314467839,NA,NA,NA,2,NA,Build,Cook,Flower ,Book,Car,Umbrella,Garage,Jumper ,Hair,Cat
R_21HeluzZtyvwIXz,35,Female,Australia,FALSE,NA,NA,NA,67.029515334538,NA,NA,NA,2,NA,Plant,Rock,Water,Fire,Air,Blood,Hair,Skin,Bone,Book
R_08SQvJ1ijkSrxS1,26,Male,Australia,FALSE,1.5,1.5,1.5,83.1838617866327,1,2,1,2,3,Truck,Computer,Tenderness,Belief,Creation,Blue,Magnet,Marble,Characteristic,Population
R_21G6gdoPYWpDnBE,35,Female,Australia,FALSE,NA,NA,NA,78.9957607785861,NA,NA,NA,2,NA,Chicken ,Apple ,Safe,Fan,Car,Telephone,Pole,Table,Goat,Knife
R_3qP80r6tar87YOl,70,Male,Australia,FALSE,NA,NA,NA,73.9227217045568,NA,NA,NA,1,NA,time,desk,telephone,travel,jacket,speed,wonder,force,memory,love
R_3RxaUTDp6ShIIQs,26,Male,Australia,FALSE,NA,NA,NA,91.0120797676167,NA,NA,NA,2,NA,Train,Cradle,Mole,Fragrance,Suspenders,Icicle,Baboon,Earthquake,Story,Wishbone
R_2aLjM4Wr8OxOvQ4,35,Female,Australia,FALSE,NA,NA,NA,74.3159976388727,NA,NA,NA,1,NA,Cup ,Piano,Fish,Pencil,Paint,Fork,Knife,Potato ,Eraser,Clip
R_2VqL4TU4mfSplAV,35,Female,Australia,FALSE,NA,NA,NA,83.1523133530503,NA,NA,NA,0,NA,Cart,Syringe,Master,Plague,Table,Dog,Wheelbarrow,Foot,Mother,Gable
R_2Et6SnAXZKGj2sF,35,Female,Australia,FALSE,NA,NA,NA,78.5033011010715,NA,NA,NA,2,NA,table,earing,apple,sand,car,sunset,piano,nail clippers,cushion cover,surfboard
R_30wLRst0Ra5awqR,35,Female,Australia,FALSE,0.5,0,0.25,80.9195608432804,2,2,2,2,4,Rainbow,Eagle,Plank,Soil,Hair,Beetle,Newspaper,Foil,Technology,Gumshoe
R_2V8X7wPPBr3CP1Y,55,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,79.1417120468049,NA,NA,NA,1,NA,heard herd,STRIKE,STEER,ALLOT,BEAR BARE,CAUGHT COURT,RIDDLE,DRIVE,PLANT,BREAK
R_3kLHN6iFimG84dz,70,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,72.3422014642329,NA,NA,NA,0,NA,black,carbon,street,car,tree,fish,dog,people,chimney,garage
R_SSLqdrkKfugUifT,13,Female,Australia,TRUE,NA,NA,NA,82.6083921073448,NA,NA,NA,0,NA,universe,window,harness,texta,nails,dictionary,mask,slippers,rope,tampons
R_RVwyhsnkHb8ufdf,65,Female,Australia,TRUE,NA,NA,NA,86.6708495742863,NA,NA,NA,0,NA,car,soil,octopus,star,pencil,steel,latitude,cape,air,hole
R_1hWH0BTUDpbvsaU,55,Male,Australia,FALSE,NA,NA,NA,76.7108783480667,NA,NA,NA,1,NA,table,eyeball,guitar,tennis ball,ice cube tray,carpet,concrete,space,grass,water
R_3nCOQpgoGPgHHHH,70,Female,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,81.6315741677369,NA,NA,NA,2,NA,Abacus,Starfish,Vase, Elephant,Palette,Snorkel,Girl,Aeroplane,Waterfall,Noodles
R_80x9uZ6YSD3W0md,55,Female,Australia,FALSE,NA,NA,NA,78.5394793997208,NA,NA,NA,2,NA,Brick,Sky,Cake,Tshirt,Medication,Chair,Dirt,Pen,Wood,Glass
R_8p7oChhRyGdfXCF,13,Male,Australia,FALSE,NA,NA,NA,84.2692643803145,NA,NA,NA,0,NA,Microscope,Space,Free will,Money,Dog,Determined,Flamable,Processor,Snail,Lamp
R_6Vdi2SfQekEvrqx,35,Female,Australia,FALSE,NA,NA,NA,80.6009345820972,NA,NA,NA,2,NA,Cat,Beanie,pencil,Solar eclipse,Lego,volcano,Blood,noise,water,art
R_2wjh8CtjWRcV1bA,35,Female,Australia,FALSE,NA,NA,NA,92.8800707062086,NA,NA,NA,0,NA,Innersole,Delegate,Tower,Follicle,Residue,Mask,Perspex,Bridge,Jacket,Ticket
R_3fHsNFBslj1fEXH,35,Male,Australia,FALSE,NA,NA,NA,73.5206411707969,NA,NA,NA,2,NA,fish,ball,toy,tree,dirt,cloud,smoke,umbrella,lipstick,lolly
R_1dm3fepsqqRweN0,55,Female,Australia,FALSE,NA,NA,NA,83.9085038086133,NA,NA,NA,1,NA,Obstreperous ,boat,Roadway,Clouds,There,Kindness,Mother,Dog,Beach,System
R_pRTIgNe7IRQ5iJX,35,Female,Australia,FALSE,NA,NA,NA,57.0959312575204,NA,NA,NA,1,NA,warm,cold,fuzzy,slimey,sticky,salty,sweet,windy,hurtful,happy
R_31KMj9KejGzCR0o,55,Female,Australia,FALSE,NA,NA,NA,76.9140081746238,NA,NA,NA,2,NA,Chair,Sun,Glitter,Fire,Book,Music,Air,Happiness,Food,Cold
R_29v85WWdrC3tJap,55,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,75.9117938045945,NA,NA,NA,0,NA,Jet,Pot,Smoke,Cupboard,Car,Fork,Solar panel,Fish,Bone,Television
R_10Tn891nFKDtF3j,55,Female,Australia,FALSE,NA,NA,NA,74.9706523049445,NA,NA,NA,1,NA,Sink,Hat,Dog,Plant,Blanket,Chemical,Nail,Rock,Necklace,Tent
R_2AZ6sb0Sg6WgziA,70,Male,Australia,FALSE,0,0,0,88.8748797809794,0,0,0,1,1,room,silo,wombat,telescope,pencil,bandana,dictionary,zootrope,callus,halfpenny
R_0jr6JXIt4ko4OpH,65,Female,Australia,FALSE,NA,NA,NA,70.1356037032037,NA,NA,NA,0,NA,Good,Clean,Solid,Stone,Sky,Darkness,Travel ,Time,Sleep,Knowledgeable 
R_XgNDpfh0dkEnlHr,55,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,65.7773843833378,NA,NA,NA,1,NA,man,car,tree,dog,water,mountain,sun,planet,toy,tool
R_yDh26qmZ7yQkEh3,65,Male,Australia,FALSE,NA,NA,NA,88.2162530241268,NA,NA,NA,1,NA,icecream,lava,aeroplane,soap,dog,gerbera,halitosis,thought,abseiling,kava
R_xrZvKnvBXqB1Tdn,26,Male,Australia,FALSE,3,1.5,2.25,77.8291299052182,2,2,2,2,4,Toothbrush ,Boat,Sun,Microscope ,The aurora,Salt,Fog,Pebble,Bench,Lightning
R_3dW9CHkrXbu4u0H,65,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,72.8248570646558,NA,NA,NA,0,NA,Box,Grass,Toes,Table,Sponge,Horse,Paint,Camera ,Fence,Sky
R_2wsflJtmqpOEFGq,70,Male,United States of America,TRUE,NA,NA,NA,74.7815092049894,NA,NA,NA,2,NA,heater,fridge,window,blind,beer,bread,pencil,mug,leather,feathers
R_3RwmRZmduj9bEMr,65,Male,Australia,TRUE,3,3,3,81.8163182054247,1,0,0,1,1,milk,dog,air,planet,stove,rock,singlet,capsicum,crab,grass
R_2B4dMwXtiEeUPUG,70,Female,Australia,FALSE,NA,NA,NA,75.6676181086472,NA,NA,NA,2,NA,Door,Car,Sun,Butterfly,Suitcase,Sofa,Violin,Fishing line,Easle,Tree
R_10ZtTXNP3oWDgKm,35,Male,Australia,FALSE,NA,NA,NA,67.5078693245138,NA,NA,NA,2,NA,Car,Boat,Tree,House,Fish,Butterfly,Door,Key,Liferaft,Missile
R_cNFSEjQbDKmvRYt,55,Male,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,67.9367264821416,NA,NA,NA,1,NA,stick,stone,water,glass,paper,gas,flower,soil,ball,circle
R_2SDKrO1lwxIPxrg,18,Male,Australia,FALSE,NA,NA,NA,85.081317466462,NA,NA,NA,1,NA,Electricity ,Calendar,Spatula ,Metal ,Present,Music,toothpaste ,Eyelash,Superhero,Money
R_2BzEnsNzmqCdZLk,55,Female,Australia,FALSE,NA,NA,NA,69.9278319875399,NA,NA,NA,0,NA,chair,dog,car,shop,grass,hoola hoop,baby,watch,computer,light
R_A50EolR0YCtSOpH,55,Male,Australia,FALSE,NA,NA,NA,80.1809670669692,NA,NA,NA,0,NA,plan,car,box,clock,rubber,group,mast,dog,blind,cloud
R_8v7guKc79qbYhs5,35,Male,Australia,TRUE,NA,NA,NA,81.311769304531,NA,NA,NA,2,NA,Car ,Donkey,Vase,Map,Pencil,Plane,Brain,School,Wasp,Fly
R_2czxpdy7t4geqeQ,26,Female,Australia,FALSE,NA,NA,NA,82.0131675695025,NA,NA,NA,1,NA,Horse,Truck,Water,lava,music,crow,powerline,tombstone,rabies,baby
R_WwJ0u5NcmRAofnP,35,Female,Australia,TRUE,NA,NA,NA,85.9233955791708,NA,NA,NA,1,NA,Wire,Elephant,Book,Avenue,Piano,Lichen,Orange,Texta,Sky,Ocelot
R_XhM8nERaCnOgAY9,70,Male,Australia,FALSE,NA,NA,NA,80.4128387898561,NA,NA,NA,1,NA,octopus,flea,pterodactyl,sphinx,parliamentarian,ogre,radish,dog,ennui,nightingale
R_3JvWFLq74fIKmCG,55,Female,New Zealand,TRUE,NA,NA,NA,88.7622271775312,NA,NA,NA,0,NA,Summit,Plinth,Oasis,Hero,Aubergine,Compost,Bunsen burner,Carpet,Royalty,Salt
R_2VJy9V72c0m8jrZ,55,Female,Australia,FALSE,NA,NA,NA,82.6184197373334,NA,NA,NA,2,NA,spoon,chicken,car,stab vest,hospital,jar,geranium,computer,earring,hairbrush
R_27eAllwkUzFe0ja,35,Female,Australia,TRUE,NA,NA,NA,81.3809792200724,NA,NA,NA,0,NA,pirate,bakery,lamb chops,pillow,sheep,toilet,space ship,digger,cactus,watermelon
R_agHMEn2qhb2VEiJ,55,Male,Australia,FALSE,NA,NA,NA,80.5726313520045,NA,NA,NA,2,NA,Dinosaur,Help,Needle,Waste,Enemy,Tide,Justice,Driver,Orgasm,Gong
R_3KxZQj2O8eRMcmi,35,Female,Australia,FALSE,NA,NA,NA,72.8035641922837,NA,NA,NA,1,NA,garden,city,poultry,park,moon,time,species,rock,mouse,teeth
R_UZ2lYYq6jd8O70R,35,Male,Australia,TRUE,NA,NA,NA,81.0375341036845,NA,NA,NA,2,NA,ship,grave,manager,trail,air,goat,moon,coal,treasure,fern
R_Pth7ERVeIE7qy9b,13,Female,Australia,FALSE,1,1,1,58.7109956003371,0,0,0,1,1,water,fire,dark,light,dead,alive,burnt,frozen,cold,hot
R_3lX0YN8JAYp9SQw,35,Female,Australia,FALSE,NA,NA,NA,93.6371945778817,NA,NA,NA,2,NA,mouse,eggbeater,limerick,galaxy,condominium,grain,pimp,eyesore,element,company
R_2EuWl35qeIYNJtw,35,Male,Australia,FALSE,NA,NA,NA,81.0726120003632,NA,NA,NA,2,NA,caterpillar,mango,pin,tree,flute,sock,hairbrush,crane,elephant,tornado
R_3EaKS7uTxxlMYfo,35,Female,New Zealand,FALSE,NA,NA,NA,82.3988765311827,NA,NA,NA,2,NA,apple,dirt,sky,concrete,pond,textbook,monocle ,wedding dress,skyscraper,ant
R_1Ov2or9uFj0iPPU,55,Female,Australia,FALSE,NA,NA,NA,85.7302661741241,NA,NA,NA,1,NA,Omelette,Bra,Wooden bench,Clock,Eye,Leopard,Volcano,Tick,Pamplet,Aquarium 
R_8JosmGY0FcdrAWd,55,Male,United Kingdom of Great Britain and Northern Ireland,TRUE,NA,NA,NA,91.5787583006368,NA,NA,NA,2,NA,Trifle ,Plough,Altimeter ,Pool,Pavement ,Sap,Thread,Ink,Tee,Knuckle 
R_2Xgm2k1xUGLnKEW,70,Female,Australia,FALSE,NA,NA,NA,77.4206167885235,NA,NA,NA,1,NA,Pin,House,Road,Watch,Cheese,Peach,Shoe,Nail,Flower,Aeroplane 
R_12PDggt29rPDyeJ,35,Female,Australia,FALSE,NA,NA,NA,72.9607122994605,NA,NA,NA,1,NA,Bed,Dog,Shoe,Purse,Mouth,Photo,Rooster,Carpet,Knee,Blood
R_3nAEw9dGK7uBbnk,55,Female,Australia,FALSE,NA,NA,NA,69.7531016100021,NA,NA,NA,2,NA,Plant,Stone,Ocean,Rock,Tree,Balloon,House ,Air,Mushroom,Sunshine
R_293KIstMUS76yul,55,Male,Australia,FALSE,NA,NA,NA,80.8684046868057,NA,NA,NA,1,NA,ocean,power,pumpkin,motor,assessment,ball,video,elevator,spasm,flight
R_1pMW8316G9hahag,35,Female,New Zealand,FALSE,NA,NA,NA,78.5846481720606,NA,NA,NA,1,NA,Tv,Table,Plant,Cheese,Hammer,Bike,Cat,Rug,Keyboard,Coin
R_3lA1dEE01lsDzh6,35,Female,Australia,FALSE,NA,NA,NA,79.3743015377827,NA,NA,NA,0,NA,Toffee,Life,Apple,Mum,Fish,Car,Science,Mount,Feather,Leash
R_3hcoVinRq4XqWSg,35,Female,Australia,FALSE,NA,NA,NA,80.1646040131648,NA,NA,NA,0,NA,Car,Moon,Food,Quilt,Nail polish,Paint,Coral,Television,Pencil,Hammer
R_1gjx7kUm8FU3KbC,26,Female,New Zealand,TRUE,NA,NA,NA,83.0879888419683,NA,NA,NA,0,NA,Shoes,Earth,Plate,Suitcase ,School,Raptor,Carpet,Loan,Racquet,Earwax
R_1H150lMtFDIaoyl,13,Female,Australia,TRUE,NA,NA,NA,73.025784073841,NA,NA,NA,2,NA,wrap,person,box,litter,cat,clock,handle,penis,ovary,hair
R_ysSuu44DqA8JBxT,55,Female,Australia,FALSE,1.5,1.5,1.5,60.5353690329052,1,1,1,2,3,Floor,Ceiling,Gutter,Roof,Garden,Concrete,Bread,Water,Tu-tu,Jeans
R_1LjKXVU5K89qdEQ,35,Female,Australia,FALSE,NA,NA,NA,83.6604766636377,NA,NA,NA,2,NA,Pear,Afghanistan,Powerpoint,Love,Humanoid,Cheek,Spider,Toilet ,Nervousness,Twig
R_2Xml1pwMFLRmrRX,55,Female,United Kingdom of Great Britain and Northern Ireland,FALSE,NA,NA,NA,79.7113486698696,NA,NA,NA,0,NA,Box,Neck,Vase,Rat,Syrup,Globe,Sea,Ant,Elephant,Cherub
R_Ahdn3qDc7lIdYFb,18,Female,Australia,FALSE,NA,NA,NA,78.6397343523623,NA,NA,NA,2,NA,Leg,Carpet,Plane,Dog,House,Book,Cucumber,Tutor,Light,Mine
R_VVYQomF4F8vpkvD,35,Female,Australia,FALSE,NA,NA,NA,83.3962845106033,NA,NA,NA,1,NA,Moon,English,Boot,Eyeball,Butterfly,Nickel,laser,Gin,Wave,Leather
R_O8bxsDjeCJqBAad,55,Female,Australia,FALSE,NA,NA,NA,83.1001158803701,NA,NA,NA,2,NA,Table,Plant,Book,Dinosaur,Mower,Earring,Fireplace,Dress,Computer,Shes
R_30csq797EdVAmfH,35,Female,Australia,TRUE,NA,NA,NA,77.708265291793,NA,NA,NA,1,NA,chair,cup,drum,bottle,fan,rake,pen,top,shoe,hat
R_2v6u1CW6WEA9TAD,65,Female,Australia,FALSE,NA,NA,NA,80.1811863978704,NA,NA,NA,0,NA,Head,Hut,Cliff,Pebble,Star,Cooking pot,Mosquito,Sandwich,Bra,Bucket
R_3erSlFo67Ln7qd0,35,Female,Australia,FALSE,NA,NA,NA,81.1119898843268,NA,NA,NA,1,NA,Dog,Stones,Sandwich,Soeaker,Car,Shoe,Letter box,Chair,Paint brush,Banana
R_2qqHnAqCOGvJt5Q,35,Male,Australia,FALSE,NA,NA,NA,73.7696922960736,NA,NA,NA,1,NA,Book,Car,fridge,cat,sky,tree,flower,ice,milk,hammer
R_3nV1MusxXMT0qME,70,Male,Australia,FALSE,NA,NA,NA,71.2124123637165,NA,NA,NA,0,NA,house,street,holiday,family,grandchildren,rugby union,cricket,work,food,travel
R_1ihrRgty7Hzg3hh,18,Female,Australia,FALSE,NA,NA,NA,92.1078698532212,NA,NA,NA,0,NA,table,religion,injury,hummus,hippopotamus,engine,facination,constipation,electricity,heart break
R_2wTZiHX5WcyUYPh,55,Male,Australia,FALSE,NA,NA,NA,75.5842557620435,NA,NA,NA,0,NA,iceburg,cow,ball,car,can,photo,television,sky,fire,tree
R_YWXU1SV2yZcQpkB,55,Male,Australia,FALSE,NA,NA,NA,82.7681359347133,NA,NA,NA,1,NA,photosynthesis,explosion,darkness ,bicycle,worms,happiness,skyscraper,confusion,copper,underpants
R_1DSdok3OKOfniYR,70,Male,Australia,FALSE,NA,NA,NA,86.5235731582202,NA,NA,NA,2,NA,Cow,Hair clip ,Faece ,Water,Vapour,Spear,Drama,Ruler,Virus,Locomotive 
R_2w4YPRtxIDmGnwB,35,Female,Australia,FALSE,NA,NA,NA,70.4967688946497,NA,NA,NA,0,NA,Book,Cat,Chair,Bread,Chicken,Light,Chocolate ,Bed,Hairpin,Soap
R_2qC0quKYzkHaj19,7,Male,Australia,FALSE,NA,NA,NA,72.9789226892449,NA,NA,NA,0,NA,House,Bomb,Tree ,Boat,Cupcake,Hawaii,Space,Mountain,Glasses,Jacket
R_1lfwwP2rBDaDRqS,70,Male,Australia,FALSE,NA,NA,NA,78.2599779466788,NA,NA,NA,1,NA,Leg,Grass,Piano,Scissors ,Sheep,Ghost,Idea,Book,Yell,Concrete
